accepted_physical_action,action_probability,action_value,action_value_margin,agent_id,application,communication_action,communication_reliability,complexity,consensus,consensus_residual,controller,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_causal_utility,counterfactual_evaluated,counterfactual_harmful,coupling,coupling_numeric,delay,delegation_action,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,entropy_slope,environment_seed,evaluator_distributed_estimation_error,fragmentation,fragmentation_numeric,graph_disagreement,information_action,information_condition,js_disagreement,jt_disagreement_0_5,jt_disagreement_1_5,jt_disagreement_2,jt_disagreement_3,network_disruption,pooled_uncertainty,predictive_uncertainty,proposed_operational_action,resource_scarcity,risk_combined_generalized_entropic,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,run_id,safety_risk,severity,shannon_local,size_normalized,sketch_policy,step,target,topology_family
False,0.4962118918855865,-0.0007705259445107832,0.33632897099942616,HUM-19-assessment,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.03271131974840735,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8163444518059455,0.5037881081144135,no_operational_action,0.25418998756918476,0.24506067027203582,0.4517257698937083,0.3715910054080537,0.27540975402412127,0.5037881081144135,0.4056013561972518,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.0,0.8163444518059455,0.35,event_triggered,4,H09,small_world
False,0.3060507678304073,0.5861075136265856,0.04221407127342991,HUM-20-clinic,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.03235541631813932,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8604750917293355,0.6939492321695927,no_operational_action,0.23227533337377648,0.34440036743312397,0.5535253965925352,0.45812534417789563,0.4187658104645018,0.6939492321695927,0.49269846580017096,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.3480104091025391,0.2245228445822833,0.8604750917293355,0.35,event_triggered,4,H06,small_world
False,0.4809418186525548,0.08683854696444102,0.2756297363715497,HUM-21-shelter,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.03271131974840735,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8141334885608662,0.5190581813474452,no_operational_action,0.25418998756918476,0.25234201655442906,0.45947999702583653,0.378004436165927,0.28661303047764086,0.5190581813474452,0.41115664467919466,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.025047714809536676,0.016159816006152693,0.8141334885608662,0.35,event_triggered,4,H09,small_world
False,0.5499666807829102,0.09990671445211383,0.3995693913409808,HUM-22-depot,humanitarian,no_communication_action,0.6975,medium,1.0,0.75,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,3,0.0,775102,0.06286941495222242,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.7695704940803493,0.4500333192170898,no_operational_action,0.1477698295182055,0.22350932938078516,0.41426536483227727,0.3390139940711777,0.23372069102781573,0.4500333192170898,0.3724059512069232,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.0,0.7695704940803493,0.35,event_triggered,4,H07,small_world
True,0.2623557324107859,0.4929435613211294,0.0039257637451289296,HUM-23-hub,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8,always_act,True,True,0.03185742558745237,True,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.07738646465568466,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.949481375171452,0.7376442675892141,revise_delivery_priority,0.23933799459389127,0.36021033516686085,0.5840659067366242,0.4698105923874699,0.45099329027475055,0.7376442675892141,0.5324280508285486,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.4139161686823403,0.2670426894724776,0.949481375171452,0.35,event_triggered,4,H10,small_world
False,0.4431746478789593,0.04026666103921589,0.28218867625199695,HUM-24-ngo,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.060025082593887835,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8542940983904747,0.5568253521210407,no_operational_action,0.19671049024311849,0.26424443192722474,0.4857885111802335,0.40053331455750374,0.2807969275746399,0.5568253521210407,0.43630366544603494,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.0,0.8542940983904747,0.35,event_triggered,4,H08,small_world
False,0.4440563259200736,0.19780201605646489,0.2557377888597796,HUM-25-transport,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.04216441820496619,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8372361801759065,0.5559436740799264,no_operational_action,0.0,0.26965301693630356,0.48295715495468494,0.4001630097802358,0.24853175890835666,0.5559436740799264,0.4316865146759472,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.04712879050492363,0.030405671293499113,0.8372361801759065,0.35,event_triggered,4,H05,small_world
False,0.4226267430671782,0.1650955057660226,0.2895635958959566,HUM-26-local_authority,humanitarian,no_communication_action,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.060025082593887835,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,medium,0.8969339222477718,0.5773732569328218,no_operational_action,0.19671049024311849,0.28249912205959005,0.5023721974881392,0.40916343457845183,0.3127857687807787,0.5773732569328218,0.4551827833350717,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.10417730654222139,0.06721116551111057,0.8969339222477718,0.35,event_triggered,4,H08,small_world
False,0.3037293814155026,0.28191789405874534,0.060278452416243855,HUM-27-assessment,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.03235541631813932,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8995743325100628,0.6962706185844973,no_operational_action,0.23227533337377648,0.33307510531563,0.5586022639356896,0.45910032647215554,0.39560458121823483,0.6962706185844973,0.5034018305613146,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.2482166564886452,0.16013977837977109,0.8995743325100628,0.35,event_triggered,4,H06,small_world
False,0.5106806117045536,0.36709304423012634,0.33027490738514675,HUM-00-ngo,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.055308640507769624,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8001152488544762,0.4893193882954464,no_operational_action,0.5084239942385969,0.26352097634295335,0.44103760866727176,0.36551414308408753,0.3714449659933998,0.4893193882954464,0.39575656753179767,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.18759623016856974,0.26767294703252065,0.8001152488544763,0.35,event_triggered,8,H10,small_world
True,0.49610215266384816,0.8103519205690554,0.2993719178180302,HUM-01-transport,humanitarian,negotiate_commitment,0.6975,medium,1.0,0.8,always_act,True,True,32.31840934478141,True,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.05611447505516798,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.7876194201486011,0.5038978473361518,redirect_vehicle,0.7261994824769449,0.3085128045146961,0.44767526273159386,0.37163709588118377,0.5061319687603666,0.5038978473361518,0.39846399397161103,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.528511727171446,0.6361121970874617,0.7876194201486011,0.35,event_triggered,8,H13,small_world
False,0.3773193813050525,-0.3301808179718381,0.1697946725169578,HUM-02-local_authority,humanitarian,no_communication_action,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.02879602612269494,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8857766295992386,0.6226806186949475,no_operational_action,0.6130819599595914,0.28268390656791864,0.52353174891728,0.4281925265185446,0.39478944154739226,0.6226806186949475,0.4705164048777887,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.0,0.8857766295992386,0.35,event_triggered,8,H11,small_world
False,0.5516098756043966,0.9013656742354376,0.364994947285358,HUM-03-assessment,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.03614144728186175,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.7527887791001802,0.44839012439560344,no_operational_action,0.8517952550418659,0.29377939678847387,0.4107983237414733,0.3483238522461535,0.5165079223191255,0.44839012439560344,0.3675532445332864,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.5352513496475406,0.6200038848031453,0.7527887791001802,0.35,event_triggered,8,H14,small_world
False,0.36091847868100946,-0.14897787300211826,0.1163938269731234,HUM-04-clinic,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.026896098305732585,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8659708131869117,0.6390815213189905,no_operational_action,0.4679774614636596,0.2842200874795141,0.5270671543747742,0.42841423895397607,0.37099728179085545,0.6390815213189905,0.47212531182432416,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.010643845918306232,0.07145160780735985,0.8659708131869117,0.35,event_triggered,8,H12,small_world
False,0.5605162110949806,0.48552157247351324,0.4379026312900933,HUM-05-shelter,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.016838083279877902,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.7617151275906684,0.4394837889050194,no_operational_action,0.6880948213914126,0.2649796470143664,0.40716514026486805,0.3445831913401082,0.42485372117573933,0.4394837889050194,0.36622229745967483,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.3160348843413414,0.45024848750871943,0.7617151275906684,0.35,event_triggered,8,H15,small_world
False,0.39139202374094395,-0.17061697504113874,0.2124294815790779,HUM-06-depot,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.026896098305732585,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,2.220446049250313e-16,0.0,0.0,medium,0.8920970330470708,0.608607976259056,no_operational_action,0.4679774614636596,0.2744102333525358,0.5174769592003127,0.41561535002880357,0.3580817534500842,0.608607976259056,0.46646744876539015,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.0,0.8920970330470708,0.35,event_triggered,8,H12,small_world
False,0.4768945397230371,0.35905493563274127,0.31479388530126784,HUM-07-hub,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.016838083279877902,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8374243501739681,0.5231054602769629,no_operational_action,0.6880948213914126,0.27613182810967674,0.46518803193801506,0.37970429331632444,0.4287613156645324,0.5231054602769629,0.4185982716542772,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.2138524936010591,0.3843243644504728,0.8374243501739681,0.35,event_triggered,8,H15,small_world
False,0.44523857907447806,0.7190946301483436,0.25524947031892753,HUM-08-ngo,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.05611447505516798,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8592832696216585,0.5547614209255219,no_operational_action,0.7261994824769449,0.2982998481825284,0.48497902156154593,0.3929997967887192,0.47451606990636996,0.5547614209255219,0.43672538577562336,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.32472208602818575,0.5046350092531002,0.8592832696216585,0.35,event_triggered,8,H13,small_world
False,0.5005716756245958,0.2542452976367975,0.3348113688770362,HUM-09-transport,humanitarian,no_communication_action,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.02879602612269494,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8024595804772158,0.4994283243754042,no_operational_action,0.6130819599595914,0.2642568046562276,0.4477083406422735,0.3764265629043364,0.3850507424743098,0.4994283243754042,0.4003862248694656,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.1340295041481759,0.16981228416754457,0.8024595804772158,0.35,event_triggered,8,H11,small_world
False,0.4856965166770909,-0.098251741635622,0.33610001179531657,HUM-10-local_authority,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.03614144728186175,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8254913372974865,0.5143034833229091,no_operational_action,0.8517952550418659,0.24800497533041457,0.45879512037319037,0.3760074629956218,0.41045814043899964,0.5143034833229091,0.41209422765353526,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.22079834992155675,0.8254913372974865,0.35,event_triggered,8,H14,small_world
False,0.5489748889317483,-0.04540089830113486,0.39740220964672235,HUM-11-assessment,humanitarian,no_communication_action,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.02879602612269494,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.7577401029903198,0.4510251110682517,no_operational_action,0.6130819599595914,0.23462036443244383,0.41381337565349274,0.3560972133153324,0.3364265689543157,0.4510251110682517,0.36984507017488066,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.023183383185902226,0.7577401029903198,0.35,event_triggered,8,H11,small_world
False,0.5198197670025988,1.2740091747744378,0.33013831167618257,HUM-12-clinic,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.03614144728186175,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.785239441798941,0.4801802329974012,no_operational_action,0.8517952550418659,0.31262096739960316,0.43368287177279075,0.3616756978589085,0.5471972396489886,0.4801802329974012,0.38838195364869577,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.6180875180027567,0.673446574064575,0.785239441798941,0.35,event_triggered,8,H14,small_world
False,0.4848267403025854,0.06720018531857236,0.297388053719836,HUM-13-shelter,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.026896098305732585,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.7982782671024092,0.5151732596974146,no_operational_action,0.4679774614636596,0.2543418968545264,0.45589302932341,0.37637276907291417,0.3385007180976267,0.5151732596974146,0.40563887065456816,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.05077820116041922,0.09734474022162629,0.7982782671024092,0.35,event_triggered,8,H12,small_world
False,0.5870960896975507,0.2701036625056737,0.4308926283381299,HUM-14-depot,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.016838083279877902,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.7092139824091402,0.41290391030244933,no_operational_action,0.6880948213914126,0.23323287269433446,0.3847828960431181,0.33341964232702875,0.3672077458282408,0.41290391030244933,0.3424650597232648,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.11349814841373845,0.31957962561994335,0.7092139824091402,0.35,event_triggered,8,H15,small_world
False,0.5317736819138362,0.8285506699747366,0.42478088510544476,HUM-15-hub,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.05611447505516798,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8041523053270699,0.4682263180861638,no_operational_action,0.7261994824769449,0.28778454192217384,0.4294492496474842,0.3566550535961888,0.4725231800103195,0.4682263180861638,0.388328603566233,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.4390097738170664,0.5783690013749587,0.8041523053270699,0.35,event_triggered,8,H13,small_world
False,0.419516992725038,0.09867031597020878,0.20153580789058298,HUM-16-ngo,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.055308640507769624,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8636183667224993,0.580483007274962,no_operational_action,0.5084239942385969,0.27252420206315653,0.49863097836717785,0.4038028630554841,0.36939542125831276,0.580483007274962,0.4480977945906096,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.04990800021805958,0.1788418309354173,0.8636183667224993,0.35,event_triggered,8,H10,small_world
True,0.3554326386031642,0.4169591927718358,0.13321991650805634,HUM-17-transport,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8,always_act,True,True,24.519716073864515,True,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.05611447505516798,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8860552223704202,0.6445673613968358,redirect_vehicle,0.7261994824769449,0.3210397441196773,0.5335155611798629,0.43071829178667104,0.5002385548769785,0.6445673613968358,0.47934075015133937,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.3046740244046937,0.4917007759476215,0.8860552223704202,0.35,event_triggered,8,H13,small_world
False,0.4462484424155585,-0.058690167608999255,0.3005827755587834,HUM-18-local_authority,humanitarian,no_communication_action,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.02879602612269494,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8711385359673762,0.5537515575844415,no_operational_action,0.6130819599595914,0.26338376945697695,0.48634493282145413,0.39924232085213207,0.3713535607698203,0.5537515575844415,0.43928525702562066,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.0,0.8711385359673762,0.35,event_triggered,8,H11,small_world
False,0.4947503491042632,0.646436776037761,0.31958521063951195,HUM-19-assessment,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.03614144728186175,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.7998632521474466,0.5052496508957368,no_operational_action,0.8517952550418659,0.2872291070682851,0.450461414814161,0.37220485337620945,0.49089824704871843,0.5052496508957368,0.4020656733951564,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.3479933734789893,0.4991922872750476,0.7998632521474466,0.35,event_triggered,8,H14,small_world
False,0.4843385658771105,-0.034496487841208984,0.34318858686817105,HUM-20-clinic,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.026896098305732585,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8254088215001536,0.5156614341228896,no_operational_action,0.4679774614636596,0.2483852015544091,0.4596988889868834,0.37657780233161364,0.3264799291237876,0.5156614341228896,0.41261677902419425,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.016246782594982773,0.8254088215001536,0.35,event_triggered,8,H12,small_world
False,0.490146865977124,0.3806767635360233,0.3600526118011438,HUM-21-shelter,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.016838083279877902,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,2.220446049250313e-16,0.0,medium,0.839865250660111,0.509853134022876,no_operational_action,0.6880948213914126,0.26702181339096953,0.4580940411627208,0.3741383162896079,0.41345679800301693,0.509853134022876,0.41390756627417813,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.16885779887136795,0.35529552914099466,0.839865250660111,0.35,event_triggered,8,H15,small_world
False,0.4876056448087085,0.3585907307600106,0.3541921853368619,HUM-22-depot,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.026896098305732585,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8367734380918134,0.5123943551912915,no_operational_action,0.4679774614636596,0.2720227146151678,0.459159127441105,0.37520562918034245,0.3744737126102565,0.5123943551912915,0.41415110159947,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.20460245968005109,0.1965861973310662,0.8367734380918134,0.35,event_triggered,8,H12,small_world
False,0.5209379535978063,0.1036867643146131,0.3788815005606515,HUM-23-hub,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.016838083279877902,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.806612449306592,0.47906204640219374,no_operational_action,0.6880948213914126,0.24540892942865442,0.43611546524825384,0.36120605948892137,0.37700506935493694,0.47906204640219374,0.3932779308875255,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.06059630363366775,0.28544940318118806,0.806612449306592,0.35,event_triggered,8,H15,small_world
False,0.4535457177798663,0.5590487256905061,0.29032401099861976,HUM-24-ngo,humanitarian,no_communication_action,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.05611447505516798,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8547646419737396,0.5464542822201337,no_operational_action,0.7261994824769449,0.2773000544543053,0.48030835063206456,0.3895107985324562,0.434344052965109,0.5464542822201337,0.4322728733814884,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.1691071286055651,0.4042382625288289,0.8547646419737396,0.35,event_triggered,8,H13,small_world
False,0.3616321539098901,-0.10928389626888194,0.1595734537177313,HUM-25-transport,humanitarian,no_communication_action,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.02879602612269494,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.8988238847857387,0.6383678460901099,no_operational_action,0.6130819599595914,0.28707633023856416,0.5323491811378376,0.43478116202451284,0.4001230988617475,0.6383678460901099,0.4800531096324786,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.0,0.037633971792156884,0.8988238847857387,0.35,event_triggered,8,H11,small_world
False,0.3484470008277117,0.6025721450065229,0.11201477521422556,HUM-26-local_authority,humanitarian,send_targeted_summary,0.6975,medium,1.0,0.8,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,4,0.0,775102,0.03614144728186175,medium,0.55,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.9091811242136475,0.6515529991722884,no_operational_action,0.8517952550418659,0.33617751465450957,0.5397718500018364,0.43365225965236115,0.5566083256003261,0.6515529991722884,0.4879164807223272,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.41452229071890667,0.5421141693653169,0.9091811242136475,0.35,event_triggered,8,H14,small_world
False,0.5086627300052687,0.008892945788328055,0.3194418431883669,HUM-27-assessment,humanitarian,no_communication_action,0.6975,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,medium,0.55,1.0,execute_autonomously,0.0,1,5,0.0,775102,0.02879602612269494,medium,0.55,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,0.0,0.0,medium,0.7821637109910539,0.49133726999473126,no_operational_action,0.6130819599595914,0.25761586710637885,0.4401234687317864,0.3730283200644538,0.3735488993383603,0.49133726999473126,0.39207583574565597,v7-pilots_iteration3-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-775102-always_act-event_triggered,0.09756748478767291,0.14628840070915555,0.7821637109910539,0.35,event_triggered,8,H11,small_world
